,Caminho,Algoritmo,Tempo,Classe
8163,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8781.png,Resnet50,0.1640021,LSIL
8164,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8782.png,SVM,0.0259989,LSIL
8165,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8782.png,Resnet50,0.1637084,LSIL
8166,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8783.png,SVM,0.0259993,LSIL
8167,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8783.png,Resnet50,0.1600025,LSIL
8168,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8784.png,SVM,0.0259531,LSIL
8169,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8784.png,Resnet50,0.1600013,LSIL
8170,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8785.png,SVM,0.0269993,LSIL
8171,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8785.png,Resnet50,0.1610004,LSIL
8172,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8786.png,SVM,0.0279993,HSIL
8173,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8786.png,Resnet50,0.1840052,HSIL
8174,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8787.png,SVM,0.0289987,LSIL
8175,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8787.png,Resnet50,0.183,LSIL
8176,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8788.png,SVM,0.0309987,LSIL
8177,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8788.png,Resnet50,0.1840034,LSIL
8178,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8789.png,SVM,0.0299987,HSIL
8179,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8789.png,Resnet50,0.190002,HSIL
8180,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\8790.png,SVM,0.0289954,Negative for intraepithelial lesion
8181,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\8790.png,Resnet50,0.1720012,Negative for intraepithelial lesion
8182,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8791.png,SVM,0.027996,LSIL
8183,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\LSIL\8791.png,Resnet50,0.1590024,LSIL
8184,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\8792.png,SVM,0.026998,Negative for intraepithelial lesion
8185,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\Negative for intraepithelial lesion\8792.png,Resnet50,0.1700049,Negative for intraepithelial lesion
8186,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8793.png,SVM,0.0269974,HSIL
8187,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8793.png,Resnet50,0.1610156,HSIL
8188,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8794.png,SVM,0.0259983,HSIL
8189,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8794.png,Resnet50,0.1620024,HSIL
8190,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8795.png,SVM,0.0269986,HSIL
8191,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8795.png,Resnet50,0.1610031,HSIL
8192,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8796.png,SVM,0.0270002,HSIL
8193,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8796.png,Resnet50,0.1779984,HSIL
8194,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8797.png,SVM,0.0290015,HSIL
8195,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8797.png,Resnet50,0.1939979,HSIL
8196,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8798.png,SVM,0.0299966,HSIL
8197,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8798.png,Resnet50,0.1870024,HSIL
8198,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8799.png,SVM,0.0290043,HSIL
8199,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8799.png,Resnet50,0.1729955,HSIL
8200,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8800.png,SVM,0.0269995,HSIL
8201,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8800.png,Resnet50,0.1620055,HSIL
8202,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8801.png,SVM,0.0259969,HSIL
8203,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8801.png,Resnet50,0.1649832,HSIL
8204,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8802.png,SVM,0.0260047,HSIL
8205,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8802.png,Resnet50,0.1619542,HSIL
8206,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8803.png,SVM,0.0279982,HSIL
8207,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8803.png,Resnet50,0.1710024,HSIL
8208,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8804.png,SVM,0.0280356,HSIL
8209,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8804.png,Resnet50,0.1789644,HSIL
8210,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8805.png,SVM,0.0269998,HSIL
8211,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8805.png,Resnet50,0.2070033,HSIL
8212,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8806.png,SVM,0.0319916,HSIL
8213,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8806.png,Resnet50,0.1880006,HSIL
8214,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8807.png,SVM,0.0280039,HSIL
8215,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8807.png,Resnet50,0.1769976,HSIL
8216,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8808.png,SVM,0.0280022,HSIL
8217,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8808.png,Resnet50,0.1830013,HSIL
8218,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8809.png,SVM,0.0280013,HSIL
8219,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8809.png,Resnet50,0.2010014,HSIL
8220,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8810.png,SVM,0.0270059,HSIL
8221,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8810.png,Resnet50,0.1699977,HSIL
8222,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8811.png,SVM,0.0289988,HSIL
8223,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8811.png,Resnet50,0.1690021,HSIL
8224,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8812.png,SVM,0.0269996,HSIL
8225,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8812.png,Resnet50,0.1680036,HSIL
8226,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8813.png,SVM,0.0279999,HSIL
8227,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8813.png,Resnet50,0.1620015,HSIL
8228,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8814.png,SVM,0.026001,HSIL
8229,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8814.png,Resnet50,0.1650025,HSIL
8230,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8815.png,SVM,0.0269637,HSIL
8231,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8815.png,Resnet50,0.1789969,HSIL
8232,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8816.png,SVM,0.027003,HSIL
8233,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8816.png,Resnet50,0.1809951,HSIL
8234,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8817.png,SVM,0.0279976,HSIL
8235,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8817.png,Resnet50,0.1860007,HSIL
8236,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8818.png,SVM,0.0299982,HSIL
8237,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8818.png,Resnet50,0.1859999,HSIL
8238,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8819.png,SVM,0.0280004,HSIL
8239,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8819.png,Resnet50,0.164998,HSIL
8240,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8820.png,SVM,0.0280046,HSIL
8241,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8820.png,Resnet50,0.1619967,HSIL
8242,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8821.png,SVM,0.0269977,HSIL
8243,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8821.png,Resnet50,0.1609988,HSIL
8244,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8822.png,SVM,0.0270069,HSIL
8245,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8822.png,Resnet50,0.1619972,HSIL
8246,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8823.png,SVM,0.026998,HSIL
8247,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8823.png,Resnet50,0.1590018,HSIL
8248,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8824.png,SVM,0.0270017,HSIL
8249,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8824.png,Resnet50,0.2029975,HSIL
8250,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8825.png,SVM,0.0290005,HSIL
8251,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8825.png,Resnet50,0.2029998,HSIL
8252,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8826.png,SVM,0.0319988,HSIL
8253,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8826.png,Resnet50,0.2390026,HSIL
8254,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8827.png,SVM,0.0329995,HSIL
8255,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8827.png,Resnet50,0.1860017,HSIL
8256,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8828.png,SVM,0.0289971,HSIL
8257,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8828.png,Resnet50,0.1630026,HSIL
8258,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8829.png,SVM,0.0280058,HSIL
8259,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8829.png,Resnet50,0.1699968,HSIL
8260,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8830.png,SVM,0.0269962,HSIL
8261,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8830.png,Resnet50,0.1649979,HSIL
8262,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8831.png,SVM,0.0279996,HSIL
8263,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8831.png,Resnet50,0.1640031,HSIL
8264,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8832.png,SVM,0.0269993,HSIL
8265,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8832.png,Resnet50,0.1640028,HSIL
8266,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8833.png,SVM,0.0269994,HSIL
8267,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8833.png,Resnet50,0.1650018,HSIL
8268,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8834.png,SVM,0.0319983,HSIL
8269,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8834.png,Resnet50,0.182999,HSIL
8270,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8835.png,SVM,0.0299977,HSIL
8271,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8835.png,Resnet50,0.1950031,HSIL
8272,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8836.png,SVM,0.0299998,HSIL
8273,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8836.png,Resnet50,0.1890003,HSIL
8274,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8837.png,SVM,0.0280004,HSIL
8275,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8837.png,Resnet50,0.1809971,HSIL
8276,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8838.png,SVM,0.028,HSIL
8277,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8838.png,Resnet50,0.1750039,HSIL
8278,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8839.png,SVM,0.0289993,HSIL
8279,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8839.png,Resnet50,0.1599999,HSIL
8280,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8840.png,SVM,0.0279976,HSIL
8281,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8840.png,Resnet50,0.1620027,HSIL
8282,C:\Users\henrique\Trabalho_Pratico_-_Processamento_e_Analise_de_Imagens_-_2024-1\develop_henrique_2024_06_01\dataset_converted\HSIL\8841.png,SVM,0.0269986,HSIL
